company	industry	sector	year	url	filename	paragraph	tot_p	p_nr
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	Environmental Performance (continued) The below sections set out: Part Aspect Contents 8.1 Energy Electricity, Solar, Gas 8.2 Emissions Scope 1, Scope 2, combined Scope 1 & 2 and Scope 3 8.3 Water Store use, as part of Climate Change risks & adaptation 8.4 Waste 8.5 Resource use In house & customer use 8.6 Assets List and certification 8.7 Benchmarks, Legislation & Standards 8.1 ENERGY Long Term Electricity Use Executive Summary > Small reduction in like for like electricity use in stores achieved against backdrop of relatively stable store portfolio in terms of the number of facilities trading.	234	94
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	> Energy efficiency initiatives now largely complete significant investment (over 544,004 LED lighting and motion sensors) over last 3 years. > New strategy to be defined 2018/19, to include Climate Change adaptation where necessary. Long Term Store Electricity 2008 to 2018 The above chart shows electricity used in our stores between 2008 and 2018 (excluding our head office in Bagshot and our distribution depot in Maidenhead).	234	95
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	Electricity use in stores represents 99% of our electricity consumption. History Between 2008 and 2017 we installed first internal, later external, LED lighting in many of our stores and renewable energy initiatives were included in our new stores, such as solar panels (as of 12.03.2018 on 18 stores), and ground source heat pumps (in five stores) and these achieved both electricity use reduction and sustainable electricity generation across our store portfolio.	234	96
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	Electricity use is driven by quantifiable factors such as new stores openings, the provision of flexi offices at certain stores and increasing customer occupancy. Electricity use is also driven by more variable aspects of our business, such as frequency of customers accessing our stores (and triggering motion sensor lighting) and the number of business customers in store who may make use of electrical socket supply in our stores.	234	97
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	From 2013, our investment in energy efficiency programmes such as internal and external LED re-lamping across the store portfolio and the installation of larger capacity (50kWp) solar panels (at eight of our stores) has reduced our absolute electricity use. Between 2015 and 2017 we spent just over 540,000 on LED lighting upgrades at over 70 of our stores.	234	98
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	From 2017 we no longer include Bagshot and Maidenhead in the Group energy totals, and the consumption at these sites is now reported as separate data in our group totals. We believe this makes it easier to provide meaningful comparative data and narrative on the trends in our store electricity use.	234	99
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	Corporate Social Responsibility Report (continued) 2008 0 2,000,000 4,000,000 6,000,000 8,000,000 10,000,000 16,000,000 12,000,000 14,000,000 0 10 20 30 40 50 80 60 70 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 Electric kWh No of Stores Electric kWh No of Stores 17 8.1 ENERGY (continued) This Year During 2018 we had relatively stable store portfolio in March 2018 we added Guildford Central (on 12.03.2018) to our store portfolio this opening has not had material impact on our store footprint.	234	100
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	Customer occupancy continued to grow and some stores have required further internal partitioning works (the fit out of second phases of storage space). This has been balanced out with the savings achieved through the final installations of external motion sensors and LED upgrades resulting in very small drop (-0.8%) in our electricity usage.	234	101
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	With all the internal and external LED lighting and motion sensor installations complete, our opportunities for continuous energy reductions through equipment efficiencies are now limited to the few more recently acquired sites that remain to be upgraded. Looking forward, we are committed to reviewing our energy efficiency strategy and assessing if there are other opportunities suitable for the nature of our business.	234	102
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	Store portfolio Electricity Use from Peak Energy Year 2011 (GRI Elec-Abs / G4-ENS3) Peak Year Year ended 31 March 2011 2015 2016 2017 2018 Electricity Use (kWh) 13,925,217 9,643,341 9,376,085 9,568,862 9,494,954+ Reductions from 2011 Peak (%) (30.7%) (32.7%) (31.3%) (31.8%) + Indicates data reviewed by Deloitte LLP. See page 39 for their independent assurance report.	234	103
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	From 2017, we no longer include Bagshot and Maidenhead in the Group energy totals, and the consumption at these sites is now reported as separate data in our group totals. This approach is explained in the Basis of reporting document. New Store Acquisitions and Same Store Portfolio Electricity Use (2017 2018) Executive Summary > Our new store at Guildford Central opened on 12th March 2018, meaning it was operational for 20 days of our financial year. Guildford Central used 6,517.7kWh during that period.	234	104
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	> This represents 0.07% of our total store electricity use and is therefore not material. Store Portfolio Electricity Use and Climate Change Levy (CCL) Executive Summary > The 3.5% increase in the CCL costs from last financial year to this year can be largely attributed to the increase in the rate set by the UK government against the backdrop of small reduction in our electricity consumption.	234	105
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	> Our UK network electricity supply provides 94% of our total energy use. > Our electricity use has reduced by 31.8% since our peak use in 2011, during the same timeframe the Climate Change Levy has increased by 35.6%. Store Portfolio Scope 2 Use and Climate Change Levy Peak Year % change Year ended 31 March 2011 2015 2016 2017 2018 from Peak Electricity Use (kWh) 13,925,217 9,643,341 9,376,085 9,568,862 9,494,954+ (31.8%) CCL (/kWh) 0. 0. 0. 0. 0. + 35.6% CCL paid () 59,878 52,171 51,944 53,490 55,355 (7.5%) + Indicates data reviewed by Deloitte LLP. See page 39 for their independent assurance report.	234	106
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	The Uk Government Climate Change Levy rates are as per table below: Rate from Rate from Rate from Rate from Taxable commodity 1 April 2016 1 April 2017 1 April 2018 April 2019 Electricity ( per kilowatt hour (kWh)) 0. 0. 0. 0. Corporate Social Responsibility Report (continued) 18 Store Portfolio Long Term Solar Electricity Generation (2009 to 2018) Our portfolio of stores with roof-mounted solar PV installations generate low carbon electricity that is monitored for performance. We also receive financial payments from the energy companies that we export to. There are 18 stores, including our newest store in Guildford Central8, with roof-mounted solar PV installations.	234	107
Big Yellow Group	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/LSE_BYG_2018.pdf	BigYellowGroup-2018.pdf	Store Solar Generation 2009 to 2018 The Feed-in Tariff payments for generation and Deemed Export of electricity apply to all these installations. Executive Summary > Solar electricity generation represents saving of approximately 9 pence per kWh for displaced UK network supplied electricity, total saving of 30,000 over the year. > Since 2011, our solar generation has tripled we remain committed to our investments in solar. Our percentage of solar energy used in stores with Solar PV capacity of 50kWH was 36.4%.	234	108
